Unique_ID,Country,Year,Date,Time,Location,Acc_Type,Colli_Type,Acc_Detail,CauseDetai,Assistance,Offence,Damage,HumanEleme,IceCondit,CrewIceTra,Pollution,Pollu_m3,Pollu_t,Pollu_Type,RespAction,Cargo_Type,Ship1_Name,Sh1_Categ,Sh1_Type,Sh1_Hull,Sh1Size_gt,Sh1Sizedwt,Sh1Draug_m,Cause_Sh1,Pilot_Sh1,Ship2_Name,Sh2_Categ,Sh2_Type,Sh2_Hull,Sh2Size_gt,Sh2Sizedwt,Sh2Draug_m,Cause_Sh2,Pilot_Sh2,Add_Info,Latitude,Longitude,source
2013_0043,Poland,2013.0,,8:45:00 PM,Open sea,Other,,"Vessel sunk during towage operation, destination wreckage.",,others,Others,Others,Mistake,No,n.i.,No,0.0,,,Submited to Polish Maritime Chamber & Polish National Sea Accident Commision,Ballast and empty,"George Buchner, 5068863, Germany",Other,School v/l,,11060,,< 7m,Structural failure,No,,,,,,,,,,,54.931,18.536,HELCOM reporting
2013_0044,Finland,2013.0,,9:58:00 PM,Open sea,Machinery damage,,Engine black-out,,Yes,,No,,,,No,0.0,,,,,"Nordanvik, 9037161, SE",Cargo,Bulk carrier,,4075,,7-9m,,Yes,,,,,,,,,,,60.28,22.066667,HELCOM reporting
2013_0045,Poland,2013.0,,10:00:00 PM,Open sea,Stranding/grounding,,Ship tough the bottom due to squat effect,,others,Operation of the ship,Leakage,Mistake,No,n.i.,No,0.0,,,Submited to Polish National Sea Accident Commision,Other,"Twinkle Island, 9512367, Marshall Islands",Cargo,Bulk carrier,,43013,,13-15m,Human element,No,,,,,,,,,,,54.932,18.707,HELCOM reporting
2013_0046,Sweden,2013.0,,10:00:00 PM,Open sea,Stranding/grounding,,,,,,,,n.i.,,No,0.0,,,,Other/unknown,"KAILI, 9HQO8, Malta",Cargo,Dry bulk carrier,Single hull,3117,,< 7m,Unknown,n.i.,,,,,,,,,,,61.28,17.14,HELCOM reporting
2013_0047,Sweden,2013.0,,10:00:00 PM,Open sea,Stranding/grounding,,,Alcohol or other intoxicants,,Alcohol or other intoxicants,,Violation,No,,No,0.0,,,,Ballast/empty,"ZEBRON, SBQH, Sweden",Tanker,Oil,Single hull,391,,< 7m,Human element,No,,,,,,,,,,,59.37,18.68,HELCOM reporting
2013_0048,Sweden,2013.0,,10:36:00 PM,Open sea,Fire or explosion,,,Technical fault in the propulsion machinery,towing,,,,Yes,,No,0.0,,,,Ballast/empty,"SVITZER ODEN, OZ2116, Faroe Islands",Other,Tugboat,Single hull,670,,< 7m,Technical failure,No,,,,,,,,,,,57.61,11.68,HELCOM reporting
2013_0049,Latvia,2013.0,,11:45:00 PM,Open sea,Stranding/grounding,,less serious,,No,operation of the ship,No,mistake,No,n.i.,No,0.0,,,,in ballast,"EMSSUN, IMO 9372212, Antigua&Barbuda",Cargo,general cargo,,4817,,< 7m,human element,No,,,,,,,,,,,57.808,22.638,HELCOM reporting
2013_0050,Finland,2013.0,,11:50:00 PM,Open sea,Stranding/grounding,,n.i,,,,Yes,,,,No,0.0,,,,,"Riona, 8806072, FI",Cargo,General cargo,,910,,< 7m,,No,,,,,,,,,,,59.92,22.395,HELCOM reporting
2013_0051,Poland,2013.0,,1:30:00 AM,Port,Other,,3 stevedores have been toxicated,,others,Operation of the ship,Others,Mistake,No,n.i.,No,0.0,,,Submited to Polish Maritime Chamber & Polish National Sea Accident Commision,Other,"Clymene, 9307657, UK",Cargo,Bulk carrier,,40244,,9-11m,Human element,No,,,,,,,,,,,54.383,18.673,HELCOM reporting
2013_0052,Finland,2013.0,,7:30:00 AM,Port,Contact,With object,Collision to shore ramp,,,,No,,,,No,0.0,,,,,"Amorella, 8601915, FI",Passenger,Passenger/ro-ro,,34384,,< 7m,,Yes,,,,,,,,,,,60.436667,22.23,HELCOM reporting
2013_0053,Poland,2013.0,,7:45:00 AM,Port,Contact,With object,Approaching to berth tough a fender,,others,Others,Others,Mistake,No,n.i.,No,0.0,,,Submited to Polish Maritime Chamber & Polish National Sea Accident Commision,Ballast and empty,"NS Energy, 9609732, Liberia",Cargo,Bulk carrier,,40972,,< 7m,Human element,Yes,,,,,,,,,,,54.416,18.709,HELCOM reporting
2013_0054,Poland,2013.0,,9:50:00 AM,Port,Contact,With object,Leaving the berth had a contact with opposite pier,,others,Operation of the ship,Others,Mistake,No,n.i.,No,0.0,,,Submited to Polish Maritime Chamber & Polish National Sea Accident Commision,Other,"IMI, 9063873, Bahama",Cargo,Bulk carrier,,2715,,< 7m,,Yes,,,,,,,,,,,54.416,18.709,HELCOM reporting
2013_0055,Poland,2013.0,,10:00:00 AM,Port,Contact,With object,Vessel collided with berth due failure of pitch propeller,,None,Operation of the ship,Others,,No,n.i.,No,0.0,,,Submited to Polish Maritime Chamber,,"CARAT, 9429209, USA",Cargo,Container vessel,,9983,,7-9m,Technical failure,Yes,,,,,,,,,,,54.542,18.509,HELCOM reporting
2013_0056,Lithuania,2013.0,,10:25:00 AM,Port,Contact,With object,Captain bad manoeuvre to time entry to the port,Heavy weather,No,nil,quay,Mistake,No,n.i.,No,0.0,,,,peoples and cars,"Optima Seaways, 9188427,Lithuania",Passenger,"ro-ro, ferry",,25206,,7-9m,Human element,Yes,,,,,,,,,,,55.728267,21.078633,HELCOM reporting
2013_0057,Poland,2013.0,,12:20:00 PM,Port,Contact,With object,Collision with wharf,,None,No,Damage of hull over the waterline and damage of bollard on the wharf,,No,n.i.,No,0.0,,,Performed tests and inspection of driving system.,"Vehicles, passengers","KARSIBÃR III, reg. No.ROS1426, POLAND",Other,Passengers-vehicles ferry,,"1441,97",,< 7m,Technical failure,Exemption certificate,,,,,,,,,,,53.8628,14.2854,HELCOM reporting
2013_0058,Russia,2013.0,,1:20:00 PM,Port,Contact,With object,,,No,,Hull hole,,No,n.i.,No,0.0,,,,n.i.,"Sokolki,8948193,Russia",Cargo,General cargo,,1838,,< 7m,Unknown,Yes,,,,,,,,,,"St. Petersburg, Berth # 6",59.9,30.25,HELCOM reporting
2013_0059,Russia,2013.0,,5:10:00 PM,Port,Pollution,,,,Yes,,No,Mistake,Yes,Yes,Yes,40.0,,,"collected 0,55 cub.m oil-water mixture",mazut,"BUZZARD BAY, Liberia",Cargo,,,10381,,n.i.,Human element,n.i.,,,,,,,,,,St. Petersburg,59.9,30.25,HELCOM reporting
2013_0060,Lithuania,2013.0,,1:30:00 PM,Port,Contact,With object,On the time unmooring captain bad maded manoeuvre,Heavy weather,No,nil,quay,Mistake,No,n.i.,No,0.0,,,,n.i.,"Scorpius, 9318228, Denmark",Tanker,Chemical/Products Tanker,Single hull,7636,,9-11m,Human element,Yes,,,,,,,,,,Alongside the berth,55.38823,21.09865,HELCOM reporting
2013_0061,Poland,2013.0,,1:50:00 PM,Port,Contact,With object,Leaving the berth had a contact with opposite pier,,others,Operation of the ship,Others,Mistake,No,n.i.,No,0.0,,,Submited to Polish Maritime Chamber & Polish National Sea Accident Commision,Ballast and empty,"City of St. Petersburg, 9473456, Panama",Cargo,Car carrier,,21143,,< 7m,,Yes,,,,,,,,,,,54.416,18.709,HELCOM reporting
2013_0062,Poland,2013.0,,3:57:00 PM,Port,Contact,With object,Leaving the port had a contact with breakwater,,others,Operation of the ship,Others,Mistake,No,n.i.,No,0.0,,,Submited to Polish Maritime Chamber & Polish National Sea Accident Commision,Ballast and empty,"Horizon Aphrodite, 9407366, Liberia",Tanker,Tanker,Double hull,29828,,< 7m,,Yes,,,,,,,,,,,54.41,18.662,HELCOM reporting
2013_0063,Sweden,2013.0,,4:15:00 PM,Port,Contact,With object,,,towing,,,Slip,No,,No,0.0,,,,Ballast/empty,"PETER PAN, SGUH, Sweden",Passenger,International traffic,Double hull,36468,,< 7m,Human element,No,,,,,,,,,,,55.37,13.15,HELCOM reporting
2013_0064,Sweden,2013.0,,,Port approach,Pollution,,,,,,A ballastpipe burst and led to dieselfuel being sucked in with the ballastwater and went overboard. Approximately 80 litres according to the Swedish Coast Guard.,,No,,Yes,0.08,,diesel fuel,,"Bulk (ore, coal, grain etc.)","LADY KIRSTEN, PCUR, Netherlands",Cargo,Dry bulk carrier,Double hull,2561,,< 7m,Technical failure,Yes,,,,,,,,,,,58.94,17.78,HELCOM reporting
2013_0065,Poland,2013.0,,4:52:00 PM,Port,Contact,With object,Collision with breakwater,,None,Speed limit,Damage of underwater structure of breakwater,Violation,No,n.i.,No,0.0,,,"Performed tests and inspection of steering, driving system and hull.",Containers,"GODAFOSS,9086796, ANTIQUA&BARBUDA",Cargo,Container ship,,14664,,7-9m,Human element,Yes,,,,,,,,,,,53.9248,14.2838,HELCOM reporting
2013_0066,Sweden,2013.0,,10:52:00 AM,Port,Fire or explosion,,,Technical fault in the electrical system,,,,,No,,No,0.0,,,,Dry cargo/mixed cargo/containers,"DEPENDENT, PHGP, Netherlands",Cargo,Dry bulk carrier,Single hull,2999,,< 7m,Technical failure,n.i.,,,,,,,,,,,59.36,17.82,HELCOM reporting
2013_0067,Finland,2013.0,,12:00:00 PM,Port,Fire or explosion,,Small fire at engine room while loading,,,,Minor,,,,No,0.0,,,,,"Zuiderdiep, 9158070, Liberia",Cargo,General cargo,,5638,,7-9m,,,,,,,,,,,,,65.646667,24.516667,HELCOM reporting
2013_0068,Sweden,2013.0,,12:00:00 PM,Port,Damages to ships or equipment,,,,,,,,n.i.,,No,0.0,,,,Ballast/empty,"ADA, SFHA, Sweden",Passenger,Road ferry,Single hull,773,,< 7m,Technical failure,No,,,,,,,,,,,57.69,11.66,HELCOM reporting
2013_0069,Germany,2013.0,,11:23:00 PM,Port,Contact,With object,When berthing maneuvers it came due to strong gusts of wind with the bow against the pier.,No,No,use of pilot,damage pier,Mistake,No,No,No,0.0,n.i.,n.i.,n.i.,empty,"Sea Explorer/
9516155/
Cyprus",Cargo,General cargo,,6872,,7-9m,Human element,Yes,,,,,,,,,,No investigation,54.316667,10.166667,HELCOM reporting
2013_0070,Finland,2013.0,,12:45:00 PM,Port,Damages to ships or equipment,,Car deck wrecked,,,,Yes,,,,No,0.0,,,,,"Rosella, 7901265, SE",Passenger,Passenger/ro-ro,,16879,,< 7m,,,,,,,,,,,,,60.092,19.928,HELCOM reporting
2013_0071,Russia,2013.0,,3:20:00 PM,Port,Stranding/grounding,,,,No,,No,,No,n.i.,No,0.0,,,,Ballast,"Baltic Marshal,9314832,Cyprus",Tanker,oil tanker,Other,23240,,7-9m,Technical failure,Yes,,,,,,,,,,"Ust-Luga, Berth#1KNG",59.65,28.27,HELCOM reporting
2013_0072,Poland,2013.0,,9:02:00 AM,Port,Collision,With vessel,,,,"Operation of the ship, speed limits",Damage  of the hull of the  m/v Monika III,Mistake,n.i.,n.i.,No,0.0,,,Submited to Polish Maritime Chamber,,m/v Andrea Dutch,Cargo,General cargo,,2409,,< 7m,Human element,Yes,m/v Monika III Poland,Passenger,Passenger,,"137,39",,< 7m,,,,54.18575,15.55343,HELCOM reporting
2013_0073,Poland,2013.0,,11:20:00 AM,Port,Collision,With vessel,Vessel collided with motor boat and minor damage to the boat,Hard winds,None,Max draft,Others,,No,n.i.,No,0.0,,,Submited to Polish Maritime Chamber,Bulk cargo,"CERAFINA, 9305087, Marshall Islands",Cargo,Bulk carrier,,40524,,11-13m,Human element,Yes,"Hydrograf 16, Poland",Other,Motor boat,,,,,,,,54.533,18.553,HELCOM reporting
2013_0074,Sweden,2013.0,,5:00:00 AM,Open sea,Pollution,,,,,,"A dredging barge released  0,3 m3 of hydraulic fluid. Unknown cause.",,No,,Yes,0.3,,hydraulic oil,,Other/unknown,"HANS, OJ9384, Finland",Other,Vessel not covered by code 72-76,Single hull,499,,< 7m,Unknown,Yes,,,,,,,,,,,60.73,17.33,HELCOM reporting
2013_0075,Finland,2013.0,,5:25:00 PM,Port,Stranding/grounding,,Hifh speed when approaching port area,,,,Yes,,,,No,0.0,,,,,"Crystal Skye, 9147734, MT",Tanker,Oil/chemical tanker,,6572,,7-9m,,n.i.,,,,,,,,,,,60.518333,27.121667,HELCOM reporting
2013_0076,Finland,2013.0,,5:40:00 PM,Port,Fire or explosion,,Fire in passenger car during loading,,,,No,,,,No,0.0,,,,,"Viking XPRS, 9375654, SE",Passenger,Passenger/ro-ro,,35918,,< 7m,,,,,,,,,,,,,60.165667,24.960833,HELCOM reporting
2013_0077,Poland,2013.0,,5:40:00 PM,Port,Stranding/grounding,,Grounding on muddy ground,Not assistance required,None,Operation of the ship,No,Mistake,No,n.i.,No,0.0,,,Inspection of navigational equipment and aids.,Diesel oil,"ZOSIA, Reg. No. SZ-01-009, POLAND",Other,Tanker - barge,Double bottom,506,,< 7m,Human element,Exemption certificate,,,,,,,,,,,53.8852,14.2777,HELCOM reporting
2013_0078,Sweden,2013.0,,4:15:00 PM,Port,Collision,With vessel,,,,,,,No,,No,0.0,,,,Ballast/empty,"JOPI, OJJV, Finland",Cargo,Dry bulk carrier,Single hull,473,,< 7m,External causes,No,"PETER PAN, SGUH, Sweden",Passenger,International traffic,Double hull,36468,,< 7m,,,,55.37,13.15,HELCOM reporting
2013_0079,Russia,2013.0,,4:50:00 PM,Port,Collision,With vessel,,,No,,Hull dent,Mistake,n.i.,n.i.,No,1.0,,,,n.i.,"Pegas,9078983,Russia",Tanker,Port's supplyer,Other,748,,< 7m,Structural failure,No,"CATHY JO,9419278, Curacao(CW)",Cargo,,,3990,,< 7m,,,"St. Peterburg, Berth # 106",59.9,30.25,HELCOM reporting
2013_0080,Poland,2013.0,,6:00:00 PM,Port,Collision,With vessel,SM-PRC-105 collided with K-1.,Good weather conditions,None,Technical fault,Only for K-1 port quarter above water line stove-in of 30 cm length,,No,n.i.,No,0.0,,,,Ballast and empty,"SM-PRC-105,reg. PRS-550188, POLAND",Other,Hopper barge,,539,,< 7m,Technical failure,Exemption certificate,"K-1, reg. PRS-520233, POLAND",Other,Barge,,101,,,,,,54.02,14.73,HELCOM reporting
2013_0081,Finland,2013.0,,7:35:00 PM,Port,Collision,With vessel,,,,,Minor,,,,No,0.0,,,,,"Wave, 9313785, NL",Cargo,Solid cargo,,2999,,n.i.,,,"Chopin, 9005376, Gibraltar",Cargo,Container ship,,4071,,,,,,64.672167,24.438,HELCOM reporting
2013_0082,Sweden,2013.0,,8:30:00 PM,Port,Machinery damage,,,Technical fault in the propulsion machinery,,,,,Yes,,No,0.0,,,,Other/unknown,"SEA EXPLORER, 5BQC3, Cyprus",Cargo,Dry bulk carrier,Single hull,6872,,7-9m,Technical failure,n.i.,,,,,,,,,,,64.68,21.33,HELCOM reporting
2013_0083,Russia,2013.0,,9:20:00 PM,Port,Damages to ships or equipment,,,,No,,Hull dent,Violation,No,n.i.,No,0.0,,,,"Cars, passangers","Uls Ferry-1,9419278,Panama,",Passenger,Ro-Ro,,7564,,< 7m,Technical failure,Yes,,,,,,,,,,"Ust-Luga, Berth # 2",59.65,28.27,HELCOM reporting
2013_0084,Poland,2013.0,,11:15:00 PM,Port,Collision,With vessel,"During departure manouvers ANNEMIEKE collided with the side of ""Tao Hua Hai"", at berth.","Night, strong current",None,No,"Damage of crane on ""Annemieke"" and hatch cowers on ""Tao Hua Hai""",Mistake,No,n.i.,No,0.0,,,"Repair of hatch covers on ""Tao Hua Hai"" and inspection of the hull.",Ballast,"ANNEMIEKE,9147681,ANTIQUA&BARBUDA",Cargo,General cargo,,8388,,< 7m,Human element,Yes,"TAO HUA HAI,9620504,CPR",Cargo,Bulk carrier,,64654,,,,,,53.9173,14.2882,HELCOM reporting
2013_0085,Russia,2013.0,,11:22:00 PM,Port,Collision,With vessel,,,No,,No,Mistake,No,n.i.,No,0.0,,,,Passangers,"Princess Maria,7911533,Malta",Passenger,,,34093,,< 7m,Human element,Yes,"Mudyug, 8009181,Russia",Other,Ice breaker,,6954,,,,,"St. Petersburg, Berth # 28",59.9,30.25,HELCOM reporting
2013_0086,Germany,2013.0,,1:10:00 PM,Port,Contact,With vessel and object,"due to the strong wind, the ship touched the pier.",No,No,weather restriction,Dents in the bulwark,,No,No,No,0.0,n.i.,n.i.,n.i.,split,"Svanur/
8116166/
Norway",Cargo,General cargo,,1516,,< 7m,External causes,No,,,,,,,,,,No investigation,54.05,13.783333,HELCOM reporting
2013_0087,Germany,2013.0,,4:37:00 PM,Port,Contact,With vessel and object,Contact with pier when arrived in harbour,No,No,use of pilot,Dents in the bulwark/pier,Mistake,No,No,No,0.0,n.i.,n.i.,n.i.,corn,"Fri Ocean/
9195690/
Bahamas",Cargo,General cargo,,2218,,< 7m,Human element,Yes,,,,,,,,,,No investigation,54.066667,13.766667,HELCOM reporting
2013_0088,Germany,2013.0,,7:35:00 PM,Port,Contact,With vessel and object,"When entering to the pier, the ship was captured by a gust of wind and pressed to the pier.",No,No,weather restriction,Dents bulwark,,No,No,No,0.0,n.i.,n.i.,n.i.,passengers/cars,"Schleswig-Holstein/
9151539/
Germany",Passenger,RoPax,,15187,,< 7m,External causes,No,,,,,,,,,,No investigation,54.5,11.225,HELCOM reporting
2013_0089,Germany,2013.0,,10:05:00 PM,Port,Contact,With vessel and object,"When berthing maneuvers in the ferry terminal, the ship collided with the bascule bridge. The rear hatch of the vessel was not completely opened, as a result, it came into collision with the loading dock.",No,No,other,broken rear hatch,Mistake,No,No,No,0.0,n.i.,n.i.,n.i.,passengers/cars,"Petersburg/
8311883/
Lithuania",Passenger,RoPax,,25353,,7-9m,Human element,No,,,,,,,,,,No investigation,54.483333,13.583333,HELCOM reporting
2013_0090,Sweden,2013.0,,,Open sea,Pollution,,,,,,"A dredging barge was working when an oil leakage was discovered, the leak was found and the machinery was shut down to limit the spillage. The Coast Guard was notified and helped out to clean the area.",,No,,Yes,0.1,,hydraulic oil,,Ballast/empty,"Nordic Giant, 5BJJ2, Cyprus",Other,Barge with no propulsion,Single hull,1090,,< 7m,Technical failure,Exemption certificate,,,,,,,,,,,60.73,17.31,HELCOM reporting
2013_0091,Finland,2013.0,,12:58:00 AM,Port approach,Machinery damage,,Main engine failure,,Yes,,Yes,,,,No,0.0,,,,,"Cemsol, 9180401, CY",Cargo,Cement carrier,,3239,,< 7m,,n.i.,,,,,,,,,,,60.235667,26.4275,HELCOM reporting
2013_0092,Sweden,2013.0,,3:32:00 AM,Port approach,Contact,With object,,,,,,Mistake,No,,No,0.0,,,,"Bulk (ore, coal, grain etc.)","JOSEFINE, OJKU, Finland",Cargo,Dry bulk carrier,Double bottom,852,,< 7m,Human element,Exemption certificate,,,,,,,,,,,57.68,11.78,HELCOM reporting
2013_0093,Sweden,2013.0,,4:42:00 AM,Port approach,Contact,With object,,,,,,Mistake,No,,No,0.0,,,,Cars,"NILS DACKE, SFVP, Sweden",Passenger,International traffic,Double hull,26790,,< 7m,Human element,No,,,,,,,,,,,56.02,12.69,HELCOM reporting
2013_0094,Sweden,2013.0,,6:42:00 AM,Port approach,Contact,With object,,,,,,Slip,No,,No,0.0,,,,Cars,"CITY OF PARIS, MZMT2, Isle Of Man",Cargo,Car transport,Double bottom,9950,,< 7m,Human element,No,,,,,,,,,,,55.61,13.0,HELCOM reporting
2013_0095,Finland,2013.0,,4:17:00 AM,Port approach,Fire or explosion,,Fire at passenger cabin,,,,No,,,,No,0.0,,,,,"Mariella, 8320573, FI",Passenger,Passenger/ro-ro,,37860,,< 7m,,,,,,,,,,,,,60.101833,19.9205,HELCOM reporting
2013_0096,Sweden,2013.0,,9:20:00 AM,Port approach,Contact,With object,,Too high speed,,,,Mistake,No,,No,0.0,,,,Cars and passengers (railway-car,"HAMLET, OZMH2, Denmark",Passenger,International traffic,Double hull,10067,,< 7m,Human element,n.i.,,,,,,,,,,,56.04,12.68,HELCOM reporting
2013_0097,Sweden,2013.0,,10:30:00 AM,Port approach,Contact,With object,,"The state of the waters, shallow/narrow, etc.",,,,,No,,No,0.0,,,,Ballast/empty,"PANDION, SBHP, Sweden",Tanker,Oil,Double hull,6280,,< 7m,External causes,Yes,,,,,,,,,,,56.89,12.49,HELCOM reporting
2013_0098,Sweden,2013.0,,4:30:00 PM,Port approach,Contact,With object,,,,,,,No,,No,0.0,,,,Cars and passengers (railway-car,"STJERNEBORG, SCEO, Sweden",Passenger,Dir 98/18/EG,Single hull,424,,< 7m,External causes,Yes,,,,,,,,,,,55.9,12.72,HELCOM reporting
2013_0099,Sweden,2013.0,,10:50:00 AM,Port approach,Damages to ships or equipment,,,,,,"Crew member got stuck in the lift, tried to evacuate via the service hatch when the lift started to move again. The crew member was squeezed to death.",Mistake,n.i.,,No,0.0,,,,Cars and passengers (railway-car,"PATRIA SEAWAYS, LYRC, Lithuania",Passenger,International traffic,Double bottom,18332,,< 7m,Human element,No,,,,,,,,,,,59.72,19.06,HELCOM reporting
2013_0100,Finland,2013.0,,11:00:00 AM,Port approach,Fire or explosion,,"Crankcase explosion, no fire",,Yes,,Yes,,,,No,0.0,,,,,"Nordanvik, 9037161, SE",Cargo,Bulk carrier,,4075,,7-9m,,Yes,,,,,,,,,,,60.265,21.911667,HELCOM reporting
2013_0101,Sweden,2013.0,,7:20:00 PM,Port approach,Contact,With object,,,,,,Slip,No,,No,0.0,,,,Cars and passengers (railway-car,"STENA NAUTICA, SGQU, Sweden",Passenger,International traffic,Double bottom,19504,,< 7m,Human element,No,,,,,,,,,,,57.11,12.24,HELCOM reporting
2013_0102,Finland,2013.0,,12:35:00 PM,Port approach,Stranding/grounding,,Grounding due to black out,,,,Minor,,,,No,0.0,,,,,"Amorella, 8601915, FI",Passenger,Passenger/ro-ro,,34384,,< 7m,,No,,,,,,,,,,,60.065,20.38,HELCOM reporting
2013_0103,Sweden,2013.0,,1:10:00 PM,Port approach,Machinery damage,,,Technical fault in the propulsion machinery,,,,,No,,No,0.0,,,,Passenger,"URANIBORG, SHFT, Sweden",Passenger,Dir 98/18/EG,Single hull,1151,,< 7m,Technical failure,No,,,,,,,,,,,55.865,12.826,HELCOM reporting
2013_0104,Finland,2013.0,,2:15:00 AM,Port approach,Collision,With vessel,Vessels touched during ice break assistance,,,,Yes,,Yes,,No,0.0,,,,,"Polaris, 6411421, FI",Other,Tug,,256,,< 7m,,No,"Topaz Installer, 9199854, VC",Other,,,4904,,< 7m,,,,61.080833,21.277333,HELCOM reporting
2013_0105,Sweden,2013.0,,1:55:00 PM,Port approach,Fire or explosion,,,Technical fault in the electrical system,,,,,No,,No,0.0,,,,Trailers/flat beds,"FICARIA SEAWAYS, OVQW2, Denmark",Cargo,Ro/ro,Double bottom,37939,,7-9m,Technical failure,No,,,,,,,,,,,57.68,11.85,HELCOM reporting
2013_0106,Latvia,2013.0,,3:20:00 PM,Port approach,Stranding/grounding,,"With two pilots on board, vessel run aground when entering the port.",,Towing,operation of the ship,No,mistake,No,n.i.,No,0.0,,,,in ballast,"SUNSHINE, IMO 9473183, Malta",Cargo,bulk carrier,,41342,,9-11m,human element,Yes,,,,,,,,,,,56.53,20.951,HELCOM reporting
2013_0107,Sweden,2013.0,,5:45:00 AM,Port approach,Collision,With vessel,,,,,,,No,,No,0.0,,,,Other/unknown,"GÃTA, SFHQ, Sweden",Passenger,Road ferry,Single hull,750,,< 7m,External causes,No,"SVANHILD, SFIB, Sweden",Passenger,Road ferry,Single hull,373,,< 7m,,,,57.699,11.667,HELCOM reporting
2013_0108,Russia,2013.0,,3:50:00 PM,Port approach,Stranding/grounding,,,,No,,Hull hole,Violation,No,n.i.,No,0.0,,,,coal,"Miraero Bravo,9607162, Panama",Cargo,General cargo,,44096,,7-9m,Human element,Yes,,,,,,,,,,"St. Petersburg, Buoy # 3",59.9,30.25,HELCOM reporting
2013_0109,Sweden,2013.0,,4:05:00 PM,Port approach,Machinery damage,,,Technical fault in the propulsion machinery,towing,,,,No,,No,0.0,,,,Dry cargo/mixed cargo/containers,"BBS SEA, PFTI, Netherlands",Cargo,Dry bulk carrier,Double hull,2316,,< 7m,Technical failure,No,,,,,,,,,,,57.11,12.23,HELCOM reporting
2013_0110,Finland,2013.0,,8:30:00 AM,Port approach,Collision,With vessel,Vessels touched during ice break assistance,,,,Yes,,Yes,,No,0.0,,,,,"Otso, 8405880, FI",Other,Ice breaker,,7066,,7-9m,,No,"Flintereems, 9180865, NL",Cargo,,,4503,,< 7m,,,,63.733833,22.500167,HELCOM reporting
2013_0111,Sweden,2013.0,,5:45:00 PM,Port approach,Machinery damage,,,Technical fault in the auxiliary machinery,,,,,Yes,,No,0.0,,,,Ballast/empty,"ÃSTANVIK, SENK, Sweden",Cargo,Cement transport,Double bottom,4013,,< 7m,Technical failure,n.i.,,,,,,,,,,,59.17,17.65,HELCOM reporting
2013_0112,Sweden,2013.0,,5:25:00 PM,Port approach,Collision,With vessel,,"The state of the waters, shallow/narrow, etc.",,,,,No,,No,0.0,,,,Oil/oil products,"TINA THERESA, OWEU2, Denmark",Tanker,Chemical,Double hull,5706,,< 7m,External causes,Yes,"SCOT ISLES, MPTH4, United Kingdom",Cargo,Dry bulk carrier,Double hull,2595,,n.i.,,,,57.11,12.24,HELCOM reporting
2013_0113,Denmark,2013.0,,7:30:00 PM,Port approach,Stranding/grounding,,The ship ran aground in Randers Fjord. During a course change the rudder did not respond,No,No,other,no damage,Mistake,No,No,No,0.0,n.i.,n.i.,n.i.,"fertilizer
","Lolland/
8016902/
Germany",Cargo,General cargo,,1811,,< 7m,Technical failure,No,,,,,,,,,,No investigation,56.603333,10.341667,HELCOM reporting
2013_0114,Latvia,2013.0,,7:30:00 PM,Port approach,Stranding/grounding,,Tanker on departure with 16000 tns of fuel oil run aground 0.5 nm outside the breakwater. Refloated with the assistance of tugs. No changes in the double bottom.,"wind,heavy waves outside. Pilot disembarked before the breakwater.",Towing,operation of the ship,No,mistake,No,n.i.,No,0.0,,,,fuel oil,"PATRICIA, IMO 9312078,Malta",Tanker,chemical/oil products,Double hull,11935,,7-9m,human element,No,,,,,,,,,,,57.071,24.0,HELCOM reporting
